PID;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add
527184110;35;5118;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1990;
527210060;86;14157;Pave;NA;Slightly irregular;HLS;AllPub;Corner;Gtl;Stone Brook;Norm;Normal;1Fam;1Story;9;5;2005;2006
527212060;98;12328;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;1Fam;2Story;8;5;2005;
527216080;52;51974;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Stone Brook;PosN;Normal;1Fam;1Story;9;5;2006;2007
527226040;195;41600;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Gilbert;Norm;Normal;2fmCon;1Story;5;5;1969;1990
527252050;61;8035;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;9;5;2006;
527252070;60;8089;Pave;NA;Regular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;1Fam;1Story;8;6;2007;
527256030;85;14082;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;1Fam;1Story;8;5;2006;
527256040;81;13870;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Stone Brook;PosA;PosA;1Fam;1Story;10;5;2006;2007
527301080;;12546;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;6;7;1981;
527301280;;10960;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;6;5;1984;
527302020;78;12090;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;SLvl;6;7;1984;2003
527302060;78;12090;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;7;7;1981;2003
527302090;93;12299;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;7;6;1978;1985
527325090;61;11339;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;PosA;Normal;1Fam;2Story;7;5;1979;
527325110;92;11952;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;PosA;Normal;1Fam;2Story;7;6;1977;
527327050;;12046;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;6;1976;
527328020;;10395;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Northwest Ames;Norm;Normal;1Fam;SLvl;6;6;1978;
527328050;79;11850;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;6;6;1984;
527353080;80;11584;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;SLvl;7;6;1979;
527354050;80;10400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;6;5;1979;1999
527356050;80;10793;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;RRAn;Normal;1Fam;2Story;5;5;1969;
527357020;128;13001;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;PosN;Normal;1Fam;1Story;6;5;1971;
527358060;70;12243;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;5;6;1971;
527359010;90;11700;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;6;1968;
527359080;;12384;Pave;NA;Regular;Lvl;AllPub;CulDSac;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;7;7;1976;
527359160;64;8991;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northwest Ames;PosN;Normal;1Fam;SLvl;7;6;1976;
527377110;80;8000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;PosN;Normal;1Fam;2Story;6;6;1974;
527402090;70;10500;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;1Fam;SLvl;5;7;1971;2005
527402150;;10530;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;North Ames;Norm;Normal;1Fam;1Story;6;5;1971;
527402240;;7472;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;North Ames;Norm;Normal;1Fam;2Story;7;9;1972;2004
527403310;63;9457;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;6;1970;1990
527404050;66;7920;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;5;1970;2002
527404100;61;9758;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;5;1971;
527404140;70;8294;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;4;5;1971;
527404150;;7340;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;4;6;1971;
527425025;;17199;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;1Fam;1Story;4;7;1961;
527425140;60;9000;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;1Fam;1Story;4;6;1971;
527427090;34;4058;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;TwnhsE;SFoyer;7;5;1998;
527427160;33;4113;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;6;5;2001;
527427200;26;10943;Pave;NA;Moderately Irregular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;6;5;1997;1998
527450030;21;2205;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;6;1973;
527450150;21;1890;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1973;
527450220;21;2058;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1973;
527451020;24;2016;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;TwnhsE;2Story;5;5;1970;
527451170;24;1920;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;TwnhsE;2Story;5;5;1971;
527452100;;4928;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;6;5;1976;
527453010;24;2308;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northpark Villa;Norm;Normal;TwnhsE;2Story;6;6;1976;
527455030;24;2304;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;Twnhs;1Story;7;7;1978;
527455250;65;7150;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;6;1966;
528102050;96;12469;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2006;2007
528102090;90;11694;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2007;
528102100;93;12030;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2007;
528102120;91;11825;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2006;2007
528102130;93;12085;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2007;
528104010;110;14333;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2007;
528106040;107;14450;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2006;2007
528106050;107;13641;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2007;
528106060;110;13440;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2006;2007
528106110;105;15431;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;10;5;2005;2006
528108160;109;14154;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;7;5;2006;
528110040;107;13891;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2007;
528110070;110;14226;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2006;
528110100;105;13693;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2006;
528112150;98;11428;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2006;
528114050;110;14977;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2006;2007
528118040;118;13654;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2005;2006
528118050;59;17169;Pave;NA;Moderately Irregular;Lvl;AllPub;CulDSac;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;10;5;2007;
528120010;134;16659;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2007;2008
528120150;76;9591;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2004;2005
528142050;82;9709;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2007;
528144050;86;10562;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2007;
528150040;94;13615;Pave;NA;Slightly irregular;HLS;AllPub;Corner;Mod;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2006;
528150110;99;13069;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2004;
528150120;99;12099;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2004;
528166150;110;14277;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2003;
528168040;93;11999;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2003;2004
528172030;;12568;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2007;
528172050;70;9926;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;7;5;2005;2006
528172070;71;9254;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2005;
528172075;92;10732;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2006;2007
528174010;61;7577;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;6;5;2005;2006
528174020;34;3901;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;Twnhs;1Story;6;5;2005;2006
528174030;34;3903;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;Twnhs;1Story;6;5;2005;2006
528174040;41;6289;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;6;5;2005;2006
528181060;34;4590;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;Twnhs;1Story;8;5;2006;
528181070;34;4590;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;Twnhs;1Story;8;5;2006;
528181080;44;6442;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;8;5;2006;
528186050;48;7841;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;9;5;2005;
528186090;60;7313;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;9;5;2005;
528186120;68;7820;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;9;5;2007;
528186190;48;6240;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;8;5;2006;
528188160;48;3242;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;7;5;2003;
528218010;59;15810;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;6;5;2007;
528218020;65;10237;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;6;5;2005;2006
528218050;65;10237;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;6;5;2005;2007
528218100;58;13204;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;7;5;2006;2007
528221030;62;8857;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2006;
528221040;63;9729;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2006;2007
528221050;88;12216;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;1Story;6;5;2005;
528221090;65;9018;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2007;
528222030;73;8993;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;1Story;7;5;2007;
528222040;73;8899;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;1Story;7;5;2007;
528222050;73;8499;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2006;2007
528222060;72;8229;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2007;
528222080;64;7713;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2007;
528222090;64;7697;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;1Story;7;6;2007;
528228270;53;3922;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2006;2007
528228275;53;3922;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2006;2007
528228375;;3621;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;8;5;2003;
528228555;53;3710;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;1Fam;1Story;7;5;2007;
528231010;182;14572;Pave;NA;Irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;1Story;7;5;2004;
528231030;65;16219;Pave;NA;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;SLvl;7;5;2004;2005
528235000;87;11084;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;SLvl;7;5;2004;
528235160;59;11796;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2004;2005
528235170;59;10936;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;1Story;7;5;2006;
528240020;62;8244;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2004;
528250010;;11950;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;SLvl;7;5;2003;
528250070;63;7875;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2003;
528275035;;8063;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2000;
528275110;;8740;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2002;
528280110;62;7917;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;1999;2000
528280150;76;9967;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;SLvl;7;5;2000;
528290060;;7750;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;7;5;2003;
528290170;58;9487;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2000;
528294010;59;9649;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;1999;2000
528320050;160;15623;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;10;5;1996;
528322020;100;12191;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1997;1998
528326060;;11000;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;2000;
528327060;;11400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;1Story;10;5;2001;2002
528340030;89;10557;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;9;5;1998;
528344020;74;11002;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1998;1999
528348030;83;10790;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;5;1998;
528351010;104;21535;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;10;6;1994;1995
528354060;92;9920;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;5;1996;1997
528354110;95;11787;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;5;1996;1997
528358040;82;9950;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;5;1995;
528364110;65;12257;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1995;
528366050;;12692;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;1Story;8;5;1992;1993
528366070;88;11762;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1992;1993
528376010;82;9044;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1996;1997
528427040;75;9910;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Adjacent to feeder street;Normal;1Fam;1Story;7;6;2007;
528427100;91;11830;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Adjacent to feeder street;Normal;1Fam;1Story;8;5;2007;
528429090;84;11670;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;RRNn;Normal;1Fam;1Story;9;5;2006;
528429110;49;15256;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Somerset;RRAn;Normal;1Fam;1Story;8;5;2007;
528431030;76;10612;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528431040;98;12291;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;10;5;2007;
528431050;116;13501;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528431110;75;9986;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;2007
528435010;85;9965;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Somerset;Adjacent to feeder street;Normal;1Fam;1Story;7;5;2007;
528435040;79;9416;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;5;2007;
528435060;83;9849;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;6;2007;
528435070;85;10000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528439040;74;8847;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2005;
528439050;76;9158;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2007;
528439080;70;8251;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;5;2005;2006
528441080;75;10084;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2004;2005
528445020;70;9605;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;2006;
528445070;75;8778;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2006;
528456190;72;8640;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2007;
528456230;75;9000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;5;2006;2007
528458080;72;8640;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2007;
528458090;81;10411;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;2Story;5;5;2007;
528458120;75;9000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2006;
528458130;75;9000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2007;
528458150;112;12217;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2007;
528477020;84;11096;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528480020;84;10207;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;6;2007;
528480180;84;10440;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2007;
528482010;100;11824;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528482030;85;10625;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;6;5;2004;
528482090;102;11143;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2004;2005
531363020;63;7500;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;6;5;2006;2007
531363040;63;7500;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;7;5;2006;
531375140;60;12450;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to East-West Railroad;Normal;1Fam;1Story;5;5;2003;2004
531376060;65;7441;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;7;5;2006;
531380110;70;8462;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1994;
531384070;;11613;Pave;NA;Moderately Irregular;Lvl;AllPub;Corner;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1993;1997
531385070;65;8450;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;7;5;2000;2001
531385130;;16196;Pave;NA;Irregular;Low;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;7;5;1998;
531451030;50;8012;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1992;
531451150;50;8012;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;2Story;6;5;1980;
531453140;;9180;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Sawyer West;Norm;Normal;1Fam;SFoyer;5;7;1983;
531477040;60;8400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to feeder street;Normal;Duplex;1Story;5;5;1977;
532353120;64;6285;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;5;1977;
532354010;80;8480;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;6;1963;
532354060;70;7420;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;5;1962;
532354070;;7758;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;7;1962;2001
532376040;85;6970;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer;Adjacent to feeder street;Normal;1Fam;1Story;4;5;1961;
